,Make,Model,MSRP
10412,Volkswagen,Tiguan,33590
10413,Volkswagen,Tiguan,31260
10414,Volkswagen,Tiguan,28250
10415,Volkswagen,Tiguan,24890
10416,Volkswagen,Tiguan,36420
10417,Volkswagen,Tiguan,33365
10418,Volkswagen,Tiguan,28700
10419,Volkswagen,Tiguan,26865
10420,Volkswagen,Tiguan,31390
10421,Volkswagen,Tiguan,34445
10422,Volkswagen,Tiguan,30675
10423,Volkswagen,Tiguan,30095
10424,Volkswagen,Tiguan,32070
10425,Volkswagen,Tiguan,26970
10426,Volkswagen,Tiguan,34580
10427,Volkswagen,Tiguan,24995
10428,Volkswagen,Tiguan,36475
10429,Volkswagen,Tiguan,34500
10430,Volkswagen,Tiguan,32605
10431,Nissan,Titan,39780
10432,Nissan,Titan,34440
10433,Nissan,Titan,37580
10434,Nissan,Titan,31910
10435,Nissan,Titan,34760
10436,Nissan,Titan,29360
10437,Nissan,Titan,33990
10438,Nissan,Titan,37320
10439,Nissan,Titan,43280
10440,Nissan,Titan,34640
10441,Nissan,Titan,40580
10442,Nissan,Titan,32210
10443,Nissan,Titan,31790
10444,Nissan,Titan,36840
10445,Nissan,Titan,41160
10446,Nissan,Titan,32490
10447,Nissan,Titan,32060
10448,Nissan,Titan,34910
10449,Nissan,Titan,31940
10450,Nissan,Titan,38170
10451,Nissan,Titan,34140
10452,Nissan,Titan,34790
10453,Nissan,Titan,40370
10454,Nissan,Titan,43860
10455,Nissan,Titan,29640
10456,Nissan,Titan,36990
10457,Nissan,Titan,37670
10458,Nissan,Titan,40700
10459,Nissan,Titan,37810
10460,Nissan,Titan,45020
10461,Nissan,Titan,49460
10462,Nissan,Titan,55400
10463,Nissan,Titan,46380
10464,Nissan,Titan,52310
10465,Nissan,Titan,34780
10466,Acura,TL,42985
10467,Acura,TL,41635
10468,Acura,TL,39255
10469,Acura,TL,45185
10470,Acura,TL,35705
10471,Acura,TL,42985
10472,Acura,TL,39435
10473,Acura,TL,39635
10474,Acura,TL,45385
10475,Acura,TL,39455
10476,Acura,TL,43185
10477,Acura,TL,41835
10478,Acura,TL,43185
10479,Acura,TL,35905
10480,Acura,TL,37405
10481,Acura,TL,37530
10482,Acura,TL,36030
10483,Acura,TL,43310
10484,Acura,TL,39580
10485,Acura,TL,39760
10486,Acura,TL,45510
10487,Acura,TL,43310
10488,Acura,TL,41960
10489,Acura,TLX,41575
10490,Acura,TLX,35500
10491,Acura,TLX,42600
10492,Acura,TLX,39375
10493,Acura,TLX,44800
10494,Acura,TLX,31445
10495,Acura,TLX,35320
10496,Acura,TLX,41575
10497,Acura,TLX,35320
10498,Acura,TLX,42600
10499,Acura,TLX,35750
10500,Acura,TLX,44800
10501,Acura,TLX,39375
10502,Acura,TLX,31695
10503,Acura,TLX,42600
10504,Acura,TLX,35950
10505,Acura,TLX,44800
10506,Acura,TLX,31900
10507,Acura,TLX,41600
10508,Acura,TLX,39400
10509,Acura,TLX,35350
10510,Oldsmobile,Toronado,2000
10511,Oldsmobile,Toronado,2000
10512,Oldsmobile,Toronado,2000
10513,Oldsmobile,Toronado,2000
10514,Oldsmobile,Toronado,2000
10515,Oldsmobile,Toronado,2000
10516,Pontiac,Torrent,23965
10517,Pontiac,Torrent,22455
10518,Pontiac,Torrent,29745
10519,Pontiac,Torrent,25145
10520,Pontiac,Torrent,23520
10521,Pontiac,Torrent,28120
10522,Pontiac,Torrent,24820
10523,Pontiac,Torrent,26815
10524,Pontiac,Torrent,31415
10525,Pontiac,Torrent,29420
10526,Volkswagen,Touareg 2,48390
10527,Volkswagen,Touareg 2,39300
10528,Volkswagen,Touareg 2,68340
10529,Volkswagen,Touareg 2,42800
10530,Volkswagen,Touareg 2,39300
10531,Volkswagen,Touareg 2,48900
10532,Volkswagen,Touareg,62200
10533,Volkswagen,Touareg,56670
10534,Volkswagen,Touareg,53170
10535,Volkswagen,Touareg,48745
10536,Volkswagen,Touareg,44705
10537,Volkswagen,Touareg,58700
10538,Volkswagen,Touareg,66995
10539,Volkswagen,Touareg,52245
10540,Volkswagen,Touareg,51450
10541,Volkswagen,Touareg,46745
10542,Volkswagen,Touareg,54950
10543,Volkswagen,Touareg,42705
10544,Volkswagen,Touareg,63245
10545,Volkswagen,Touareg,59745
10546,Volkswagen,Touareg,50245
10547,Volkswagen,Touareg,49495
10548,Volkswagen,Touareg,52795
10549,Volkswagen,Touareg,60195
10550,Chrysler,Town and Country,32995
10551,Chrysler,Town and Country,30765
10552,Chrysler,Town and Country,41995
10553,Chrysler,Town and Country,34465
10554,Chrysler,Town and Country,29995
10555,Chrysler,Town and Country,37945
10556,Chrysler,Town and Country,35315
10557,Chrysler,Town and Country,33695
10558,Chrysler,Town and Country,40295
10559,Chrysler,Town and Country,31465
10560,Chrysler,Town and Country,35845
10561,Chrysler,Town and Country,34145
10562,Chrysler,Town and Country,40645
10563,Chrysler,Town and Country,29995
10564,Chrysler,Town and Country,38445
10565,Chrysler,Town and Country,37345
10566,Chrysler,Town and Country,31875
10567,Lincoln,Town Car,52055
10568,Lincoln,Town Car,46385
10569,Lincoln,Town Car,52595
10570,Lincoln,Town Car,46925
10571,Lincoln,Town Car,47225
10572,Lincoln,Town Car,47000
10573,Lincoln,Town Car,52895
10574,Lincoln,Town Car,52670
10575,Chevrolet,Tracker,19060
10576,Chevrolet,Tracker,16790
10577,Chevrolet,Tracker,17890
10578,Chevrolet,Tracker,21510
10579,Chevrolet,Tracker,17200
10580,Chevrolet,Tracker,21935
10581,Chevrolet,Tracker,16100
10582,Chevrolet,Tracker,20835
10583,Chevrolet,Tracker,22530
10584,Chevrolet,Tracker,21430
10585,Chevrolet,Tracker,17730
10586,Chevrolet,Tracker,16630
10587,Chevrolet,Tracker,17330
10588,Chevrolet,Tracker,18430
10589,Chevrolet,Tracker,22130
10590,Chevrolet,Tracker,19580
10591,Chevrolet,Tracker,22315
10592,Chevrolet,Tracker,22715
10593,Chevrolet,Tracker,21615
10594,Chevrolet,Tracker,19865
10595,Chevrolet,Tracker,20965
10596,Chevrolet,TrailBlazer EXT,32320
10597,Chevrolet,TrailBlazer EXT,34220
10598,Chevrolet,TrailBlazer EXT,30070
10599,Chevrolet,TrailBlazer EXT,31970
10600,Chevrolet,TrailBlazer EXT,32515
10601,Chevrolet,TrailBlazer EXT,30265
10602,Chevrolet,TrailBlazer EXT,30335
10603,Chevrolet,TrailBlazer EXT,28085
10604,Chevrolet,TrailBlazer EXT,27980
10605,Chevrolet,TrailBlazer EXT,30230
10606,Chevrolet,TrailBlazer EXT,28130
10607,Chevrolet,TrailBlazer EXT,25880
10608,Chevrolet,TrailBlazer,25045
10609,Chevrolet,TrailBlazer,34885
10610,Chevrolet,TrailBlazer,33620
10611,Chevrolet,TrailBlazer,27340
10612,Chevrolet,TrailBlazer,37125
10613,Chevrolet,TrailBlazer,31320
10614,Chevrolet,TrailBlazer,27970
10615,Chevrolet,TrailBlazer,30210
10616,Chevrolet,TrailBlazer,26390
10617,Chevrolet,TrailBlazer,28525
10618,Chevrolet,TrailBlazer,29880
10619,Chevrolet,TrailBlazer,29535
10620,Chevrolet,TrailBlazer,27745
10621,Chevrolet,TrailBlazer,31910
10622,Chevrolet,TrailBlazer,32155
10623,Chevrolet,TrailBlazer,31810
10624,Chevrolet,TrailBlazer,34290
10625,Chevrolet,TrailBlazer,37725
10626,Chevrolet,TrailBlazer,27400
10627,Chevrolet,TrailBlazer,35590
10628,Chevrolet,TrailBlazer,33945
10629,Chevrolet,TrailBlazer,29780
10630,Chevrolet,TrailBlazer,35770
10631,Chevrolet,TrailBlazer,31330
10632,Chevrolet,TrailBlazer,39330
10633,Chevrolet,TrailBlazer,31275
10634,Chevrolet,TrailBlazer,33595
10635,Chevrolet,TrailBlazer,37195
10636,Chevrolet,TrailBlazer,33445
10637,Chevrolet,TrailBlazer,29155
10638,Pontiac,Trans Sport,2000
10639,Pontiac,Trans Sport,2000
10640,Pontiac,Trans Sport,2000
10641,Pontiac,Trans Sport,2000
10642,Pontiac,Trans Sport,2000
10643,Pontiac,Trans Sport,2038
10644,Pontiac,Trans Sport,2104
10645,Ford,Transit Connect,26710
10646,Ford,Transit Connect,23330
10647,Ford,Transit Connect,25185
10648,Ford,Transit Connect,22330
10649,Ford,Transit Connect,24710
10650,Ford,Transit Connect,22330
10651,Ford,Transit Connect,23855
10652,Ford,Transit Connect,24855
10653,Ford,Transit Connect,26710
10654,Ford,Transit Connect,29185
10655,Ford,Transit Connect,25185
10656,Ford,Transit Connect,24855
10657,Ford,Transit Connect,23330
10658,Ford,Transit Connect,24710
10659,Ford,Transit Connect,23855
10660,Ford,Transit Connect,22675
10661,Ford,Transit Connect,25300
10662,Ford,Transit Connect,24825
10663,Ford,Transit Connect,26825
10664,Ford,Transit Connect,24825
10665,Ford,Transit Connect,24200
10666,Ford,Transit Connect,26825
10667,Ford,Transit Connect,22675
10668,Ford,Transit Connect,29300
10669,Ford,Transit Connect,23675
10670,Ford,Transit Connect,25300
10671,Ford,Transit Connect,24200
10672,Ford,Transit Connect,25200
10673,Ford,Transit Connect,25200
10674,Ford,Transit Connect,23675
10675,Ford,Transit Connect,23900
10676,Ford,Transit Connect,25585
10677,Ford,Transit Connect,27590
10678,Ford,Transit Connect,24425
10679,Ford,Transit Connect,30215
10680,Ford,Transit Connect,25585
10681,Ford,Transit Connect,25425
10682,Ford,Transit Connect,28215
10683,Ford,Transit Connect,25590
10684,Ford,Transit Connect,27590
10685,Ford,Transit Connect,22900
10686,Ford,Transit Connect,25425
10687,Ford,Transit Connect,24425
10688,Ford,Transit Connect,25590
10689,Ford,Transit Connect,23900
10690,Ford,Transit Connect,22900
10691,Ford,Transit Wagon,35430
10692,Ford,Transit Wagon,40830
10693,Ford,Transit Wagon,36070
10694,Ford,Transit Wagon,33920
10695,Ford,Transit Wagon,39080
10696,Ford,Transit Wagon,33770
10697,Ford,Transit Wagon,43795
10698,Ford,Transit Wagon,42295
10699,Ford,Transit Wagon,32270
10700,Ford,Transit Wagon,37420
10701,Ford,Transit Wagon,37580
10702,Ford,Transit Wagon,37570
10703,Ford,Transit Wagon,33930
10704,Ford,Transit Wagon,32420
10705,Ford,Transit Wagon,35920
10706,Ford,Transit Wagon,39330
10707,Ford,Transit Wagon,36825
10708,Ford,Transit Wagon,39580
10709,Ford,Transit Wagon,34635
10710,Ford,Transit Wagon,39735
10711,Ford,Transit Wagon,36975
10712,Ford,Transit Wagon,34470
10713,Ford,Transit Wagon,41030
10714,Ford,Transit Wagon,34620
10715,Ford,Transit Wagon,38270
10716,Ford,Transit Wagon,33325
10717,Ford,Transit Wagon,38285
10718,Ford,Transit Wagon,33175
10719,Ford,Transit Wagon,43995
10720,Ford,Transit Wagon,35930
10721,Ford,Transit Wagon,38120
10722,Ford,Transit Wagon,42700
10723,Ford,Transit Wagon,34515
10724,Ford,Transit Wagon,38015
10725,Ford,Transit Wagon,34365
10726,Ford,Transit Wagon,35810
10727,Ford,Transit Wagon,39310
10728,Ford,Transit Wagon,40770
10729,Ford,Transit Wagon,42075
10730,Ford,Transit Wagon,43370
10731,Ford,Transit Wagon,37120
10732,Ford,Transit Wagon,39475
10733,Ford,Transit Wagon,35660
10734,Ford,Transit Wagon,35825
10735,Ford,Transit Wagon,42220
10736,Ford,Transit Wagon,39460
10737,Ford,Transit Wagon,38165
10738,Ford,Transit Wagon,40925
10739,Chevrolet,Traverse,43935
10740,Chevrolet,Traverse,30995
10741,Chevrolet,Traverse,38295
10742,Chevrolet,Traverse,32995
10743,Chevrolet,Traverse,33795
10744,Chevrolet,Traverse,35795
10745,Chevrolet,Traverse,36295
10746,Chevrolet,Traverse,41935
10747,Chevrolet,Traverse,44145
10748,Chevrolet,Traverse,34005
10749,Chevrolet,Traverse,42145
10750,Chevrolet,Traverse,28700
10751,Chevrolet,Traverse,36505
10752,Chevrolet,Traverse,38505
10753,Chevrolet,Traverse,31205
10754,Chevrolet,Traverse,36005
10755,Chevrolet,Traverse,33205
10756,Chevrolet,Traverse,38650
10757,Chevrolet,Traverse,28700
10758,Chevrolet,Traverse,34100
10759,Chevrolet,Traverse,31300
10760,Chevrolet,Traverse,44045
10761,Chevrolet,Traverse,33300
10762,Chevrolet,Traverse,36100
10763,Chevrolet,Traverse,36650
10764,Chevrolet,Traverse,42045
10765,Chevrolet,Trax,25030
10766,Chevrolet,Trax,26530
10767,Chevrolet,Trax,23945
10768,Chevrolet,Trax,20120
10769,Chevrolet,Trax,21620
10770,Chevrolet,Trax,22445
10771,Chevrolet,Trax,20040
10772,Chevrolet,Trax,21540
10773,Chevrolet,Trax,24145
10774,Chevrolet,Trax,21800
10775,Chevrolet,Trax,25230
10776,Chevrolet,Trax,26730
10777,Chevrolet,Trax,20300
10778,Chevrolet,Trax,22645
10779,Chevrolet,Trax,21800
10780,Chevrolet,Trax,20300
10781,Chevrolet,Trax,24400
10782,Chevrolet,Trax,26100
10783,Chevrolet,Trax,27600
10784,Chevrolet,Trax,22900
10785,Chevrolet,Trax,22500
10786,Chevrolet,Trax,21000
10787,Subaru,Tribeca,35895
10788,Subaru,Tribeca,30595
10789,Subaru,Tribeca,32595
10790,Subaru,Tribeca,32595
10791,Subaru,Tribeca,34095
10792,Mazda,Tribute Hybrid,27995
10793,Mazda,Tribute Hybrid,27235
10794,Mazda,Tribute Hybrid,29745
10795,Mazda,Tribute Hybrid,25485
10796,Mazda,Tribute Hybrid,29175
10797,Mazda,Tribute Hybrid,31695
10798,Mazda,Tribute Hybrid,30925
10799,Mazda,Tribute Hybrid,33445
10800,Mazda,Tribute,23545
10801,Mazda,Tribute,19730
10802,Mazda,Tribute,25885
10803,Mazda,Tribute,24620
10804,Mazda,Tribute,24805
10805,Mazda,Tribute,24690
10806,Mazda,Tribute,26375
10807,Mazda,Tribute,25950
10808,Mazda,Tribute,22935
10809,Mazda,Tribute,21790
10810,Mazda,Tribute,24200
10811,Mazda,Tribute,23055
10812,Mazda,Tribute,27635
10813,Mazda,Tribute,24200
10814,Mazda,Tribute,27305
10815,Mazda,Tribute,23590
10816,Mazda,Tribute,25550
10817,Mazda,Tribute,20405
10818,Mazda,Tribute,22445
10819,Mazda,Tribute,27165
10820,Mazda,Tribute,28915
10821,Mazda,Tribute,25345
10822,Mazda,Tribute,25700
10823,Mazda,Tribute,25495
10824,Mazda,Tribute,23740
10825,Mazda,Tribute,29065
10826,Mazda,Tribute,22595
10827,Mazda,Tribute,24350
10828,Mazda,Tribute,20555
10829,Mazda,Tribute,27455
10830,Mazda,Tribute,27315
10831,Mazda,Truck,12840
10832,Mazda,Truck,19885
10833,Mazda,Truck,18090
10834,Mazda,Truck,22630
10835,Mazda,Truck,15670
10836,Mazda,Truck,20575
10837,Mazda,Truck,21410
10838,Mazda,Truck,23150
10839,Mazda,Truck,16975
10840,Mazda,Truck,19215
10841,Mazda,Truck,13930
10842,Mazda,Truck,20880
10843,Mazda,Truck,18885
10844,Mazda,Truck,18050
10845,Mazda,Truck,19975
10846,Nissan,Truck,2000
10847,Nissan,Truck,2121
10848,Nissan,Truck,2000
10849,Nissan,Truck,2000
10850,Nissan,Truck,2000
10851,Nissan,Truck,2281
10852,Nissan,Truck,2436
10853,Nissan,Truck,2494
10854,Nissan,Truck,2130
10855,Nissan,Truck,2000
10856,Nissan,Truck,2122
10857,Nissan,Truck,2762
10858,Nissan,Truck,2354
10859,Nissan,Truck,2647
10860,Nissan,Truck,2547
10861,Nissan,Truck,2326
10862,Nissan,Truck,2918
10863,Nissan,Truck,2391
10864,Nissan,Truck,3140
10865,Nissan,Truck,2550
10866,Nissan,Truck,2676
10867,Nissan,Truck,2241
10868,Nissan,Truck,2837
10869,Acura,TSX Sport Wagon,35010
10870,Acura,TSX Sport Wagon,31360
10871,Acura,TSX Sport Wagon,35510
10872,Acura,TSX Sport Wagon,31860
10873,Acura,TSX Sport Wagon,35635
10874,Acura,TSX Sport Wagon,31985
10875,Acura,TSX,30010
10876,Acura,TSX,35550
10877,Acura,TSX,38650
10878,Acura,TSX,33110
10879,Acura,TSX,31010
10880,Acura,TSX,31010
10881,Acura,TSX,30510
10882,Acura,TSX,31510
10883,Acura,TSX,31510
10884,Acura,TSX,33610
10885,Acura,TSX,39150
10886,Acura,TSX,31635
10887,Acura,TSX,30635
10888,Acura,TSX,39275
10889,Acura,TSX,33735
10890,Acura,TSX,31635
10891,Audi,TT RS,56850
10892,Audi,TT RS,57200
10893,Audi,TT,43350
10894,Audi,TT,40350
10895,Audi,TT,42900
10896,Audi,TT,46400
10897,Audi,TT,47000
10898,Audi,TT,43500
10899,Audi,TTS,51700
10900,Audi,TTS,48700
10901,Audi,TTS,51900
10902,Audi,TTS,52500
10903,Hyundai,Tucson,26450
10904,Hyundai,Tucson,21650
10905,Hyundai,Tucson,27950
10906,Hyundai,Tucson,23700
10907,Hyundai,Tucson,25200
10908,Hyundai,Tucson,23150
10909,Hyundai,Tucson,25200
10910,Hyundai,Tucson,27950
10911,Hyundai,Tucson,24150
10912,Hyundai,Tucson,25550
10913,Hyundai,Tucson,29900
10914,Hyundai,Tucson,24100
10915,Hyundai,Tucson,31300
10916,Hyundai,Tucson,27550
10917,Hyundai,Tucson,26150
10918,Hyundai,Tucson,22700
10919,Hyundai,Tucson,22700
10920,Hyundai,Tucson,24100
10921,Hyundai,Tucson,29775
10922,Hyundai,Tucson,25900
10923,Hyundai,Tucson,31175
10924,Hyundai,Tucson,27300
10925,Hyundai,Tucson,24150
10926,Hyundai,Tucson,25550
10927,Toyota,Tundra,33210
10928,Toyota,Tundra,29120
10929,Toyota,Tundra,44925
10930,Toyota,Tundra,40685
10931,Toyota,Tundra,44925
10932,Toyota,Tundra,44000
10933,Toyota,Tundra,33390
10934,Toyota,Tundra,33060
10935,Toyota,Tundra,47975
10936,Toyota,Tundra,34710
10937,Toyota,Tundra,30160
10938,Toyota,Tundra,34710
10939,Toyota,Tundra,40685
10940,Toyota,Tundra,31560
10941,Toyota,Tundra,44000
10942,Toyota,Tundra,35040
10943,Toyota,Tundra,37030
10944,Toyota,Tundra,42550
10945,Toyota,Tundra,42550
10946,Toyota,Tundra,35530
10947,Toyota,Tundra,33060
10948,Toyota,Tundra,37030
10949,Toyota,Tundra,32170
10950,Toyota,Tundra,41385
10951,Toyota,Tundra,39500
10952,Toyota,Tundra,35040
10953,Toyota,Tundra,33390
10954,Toyota,Tundra,41385
10955,Toyota,Tundra,47975
10956,Toyota,Tundra,32480
10957,Toyota,Tundra,37635
10958,Toyota,Tundra,28510
10959,Toyota,Tundra,47975
10960,Toyota,Tundra,33980
10961,Toyota,Tundra,30010
10962,Toyota,Tundra,31660
10963,Toyota,Tundra,47975
10964,Toyota,Tundra,31990
10965,Toyota,Tundra,32170
10966,Toyota,Tundra,30340
10967,Toyota,Tundra,34220
10968,Toyota,Tundra,30840
10969,Toyota,Tundra,34000
10970,Toyota,Tundra,45560
10971,Toyota,Tundra,32980
10972,Toyota,Tundra,38670
10973,Toyota,Tundra,36320
10974,Toyota,Tundra,34970
10975,Toyota,Tundra,46530
10976,Toyota,Tundra,43585
10977,Toyota,Tundra,42945
10978,Toyota,Tundra,42945
10979,Toyota,Tundra,46530
10980,Toyota,Tundra,30840
10981,Toyota,Tundra,41720
10982,Toyota,Tundra,49580
10983,Toyota,Tundra,46530
10984,Toyota,Tundra,40535
10985,Toyota,Tundra,38020
10986,Toyota,Tundra,49580
10987,Toyota,Tundra,29140
10988,Toyota,Tundra,29950
10989,Toyota,Tundra,33270
10990,Toyota,Tundra,32650
10991,Toyota,Tundra,49580
10992,Toyota,Tundra,49580
10993,Toyota,Tundra,32190
10994,Toyota,Tundra,36030
10995,Toyota,Tundra,33000
10996,Toyota,Tundra,31170
10997,Toyota,Tundra,34220
10998,Toyota,Tundra,35700
10999,Toyota,Tundra,32980
11000,Toyota,Tundra,29950
11001,Toyota,Tundra,38670
11002,Toyota,Tundra,41720
11003,Toyota,Tundra,34970
11004,Toyota,Tundra,46530
11005,Toyota,Tundra,30950
11006,Toyota,Tundra,45560
11007,Toyota,Tundra,43585
11008,Toyota,Tundra,32650
11009,Toyota,Tundra,33890
11010,Toyota,Tundra,40535
11011,Toyota,Tundra,36030
11012,Toyota,Tundra,35700
11013,Toyota,Tundra,33000
11014,Toyota,Tundra,33890
11015,Toyota,Tundra,31170
11016,Toyota,Tundra,38020
11017,Toyota,Tundra,33450
11018,Toyota,Tundra,50030
11019,Toyota,Tundra,35420
11020,Toyota,Tundra,42330
11021,Toyota,Tundra,31830
11022,Toyota,Tundra,46980
11023,Toyota,Tundra,42330
11024,Toyota,Tundra,46980
11025,Toyota,Tundra,44195
11026,Toyota,Tundra,39280
11027,Toyota,Tundra,34880
11028,Toyota,Tundra,46010
11029,Toyota,Tundra,30400
11030,Toyota,Tundra,38470
11031,Toyota,Tundra,33430
11032,Toyota,Tundra,41145
11033,Toyota,Tundra,43395
11034,Toyota,Tundra,50030
11035,Toyota,Tundra,34150
11036,Toyota,Tundra,30400
11037,Toyota,Tundra,31620
11038,Toyota,Tundra,50030
11039,Toyota,Tundra,33100
11040,Toyota,Tundra,43395
11041,Toyota,Tundra,31620
11042,Toyota,Tundra,36480
11043,Toyota,Tundra,31290
11044,Toyota,Tundra,33430
11045,Toyota,Tundra,34340
11046,Toyota,Tundra,37200
11047,Toyota,Tundra,46980
11048,Toyota,Tundra,44195
11049,Toyota,Tundra,31290
11050,Toyota,Tundra,34340
11051,Toyota,Tundra,46980
11052,Toyota,Tundra,36150
11053,Toyota,Tundra,34670
11054,Toyota,Tundra,33100
11055,Toyota,Tundra,30020
11056,Toyota,Tundra,33070
11057,Toyota,Tundra,35420
11058,Toyota,Tundra,36480
11059,Toyota,Tundra,39280
11060,Toyota,Tundra,36150
11061,Toyota,Tundra,46010
11062,Toyota,Tundra,41145
11063,Toyota,Tundra,33450
11064,Toyota,Tundra,38470
11065,Toyota,Tundra,34670
11066,Toyota,Tundra,50030
11067,GMC,Typhoon,5895
11068,GMC,Typhoon,6890
11069,Chevrolet,Uplander,22750
11070,Chevrolet,Uplander,22750
11071,Chevrolet,Uplander,28250
11072,Chevrolet,Uplander,26250
11073,Chevrolet,Uplander,19250
11074,Chevrolet,Uplander,19250
11075,Chevrolet,Uplander,21150
11076,Chevrolet,Uplander,30250
11077,Chevrolet,Uplander,33250
11078,Chevrolet,Uplander,20205
11079,Chevrolet,Uplander,22105
11080,Chevrolet,Uplander,23280
11081,Chevrolet,Uplander,23280
11082,Chevrolet,Uplander,27405
11083,Chevrolet,Uplander,33050
11084,Chevrolet,Uplander,29350
11085,Chevrolet,Uplander,20205
11086,Chevrolet,Uplander,21540
11087,Chevrolet,Uplander,21540
11088,Chevrolet,Uplander,24250
11089,Chevrolet,Uplander,23080
11090,Chevrolet,Uplander,29330
11091,Chevrolet,Uplander,24250
11092,Aston Martin,V12 Vanquish,234260
11093,Aston Martin,V12 Vanquish,234260
11094,Aston Martin,V12 Vanquish,255000
11095,Aston Martin,V12 Vanquish,260000
11096,Aston Martin,V12 Vantage S,182395
11097,Aston Martin,V12 Vantage S,198195
11098,Aston Martin,V12 Vantage S,183695
11099,Aston Martin,V12 Vantage,191995
11100,Aston Martin,V12 Vantage,180535
11101,Aston Martin,V12 Vantage,180535
11102,Aston Martin,V12 Vantage,195895
11103,Aston Martin,V12 Vantage,180535
11104,Aston Martin,V12 Vantage,195895
11105,Volvo,V40,24900
11106,Volvo,V40,24900
11107,Volvo,V40,25700
11108,Volvo,V40,29845
11109,Volvo,V50,29800
11110,Volvo,V50,35500
11111,Volvo,V50,33050
11112,Volvo,V50,28700
11113,Volvo,V50,32850
11114,Volvo,V50,29000
11115,Volvo,V60 Cross Country,41000
11116,Volvo,V60 Cross Country,44650
11117,Volvo,V60 Cross Country,41200
11118,Volvo,V60 Cross Country,44850
11119,Volvo,V60 Cross Country,41700
11120,Volvo,V60 Cross Country,45350
11121,Volvo,V60,45400
11122,Volvo,V60,37450
11123,Volvo,V60,35750
11124,Volvo,V60,45150
11125,Volvo,V60,37250
11126,Volvo,V60,35950
11127,Volvo,V60,46050
11128,Volvo,V60,43520
11129,Volvo,V60,61300
11130,Volvo,V60,39600
11131,Volvo,V60,49450
11132,Volvo,V60,36150
11133,Volvo,V60,41750
11134,Volvo,V60,49200
11135,Volvo,V60,45800
11136,Volvo,V60,38100
11137,Volvo,V60,37650
11138,Volvo,V60,48950
11139,Volvo,V60,36150
11140,Volvo,V60,41750
11141,Volvo,V60,38100
11142,Volvo,V70,32465
11143,Volvo,V70,32900
11144,Volvo,V70,33550
11145,Volvo,V70,38000
11146,Aston Martin,V8 Vantage,145200
11147,Aston Martin,V8 Vantage,131200
11148,Aston Martin,V8 Vantage,130700
11149,Aston Martin,V8 Vantage,122400
11150,Aston Martin,V8 Vantage,116700
11151,Aston Martin,V8 Vantage,136900
11152,Aston Martin,V8 Vantage,136400
11153,Aston Martin,V8 Vantage,150900
11154,Aston Martin,V8 Vantage,147495
11155,Aston Martin,V8 Vantage,132995
11156,Aston Martin,V8 Vantage,98200
11157,Aston Martin,V8 Vantage,117995
11158,Aston Martin,V8 Vantage,103900
11159,Aston Martin,V8 Vantage,153195
11160,Aston Martin,V8 Vantage,138695
11161,Aston Martin,V8 Vantage,112700
11162,Aston Martin,V8 Vantage,123695
11163,Aston Martin,V8 Vantage,138195
11164,Aston Martin,V8 Vantage,118400
11165,Aston Martin,V8 Vantage,132495
11166,Aston Martin,V8 Vantage,148795
11167,Aston Martin,V8 Vantage,134295
11168,Aston Martin,V8 Vantage,103300
11169,Aston Martin,V8 Vantage,126995
11170,Aston Martin,V8 Vantage,117800
11171,Aston Martin,V8 Vantage,141495
11172,Aston Martin,V8 Vantage,135795
11173,Aston Martin,V8 Vantage,154495
11174,Aston Martin,V8 Vantage,139995
11175,Aston Martin,V8 Vantage,109000
11176,Aston Martin,V8 Vantage,121295
11177,Aston Martin,V8 Vantage,123500
11178,Audi,V8,2000
11179,Audi,V8,2149
11180,Audi,V8,2239
11181,Volvo,V90,2200
11182,Volkswagen,Vanagon,2000
11183,Volkswagen,Vanagon,2000
11184,Volkswagen,Vanagon,2000
11185,Volkswagen,Vanagon,2000
11186,Volkswagen,Vanagon,2000
11187,Volkswagen,Vanagon,2000
11188,Volkswagen,Vanagon,2000
11189,Volkswagen,Vanagon,2000
11190,Volkswagen,Vanagon,2000
11191,Volkswagen,Vanagon,2000
11192,Volkswagen,Vanagon,2000
11193,GMC,Vandura,2000
11194,GMC,Vandura,2000
11195,GMC,Vandura,2000
11196,GMC,Vandura,2000
11197,GMC,Vandura,2000
11198,GMC,Vandura,2000
11199,GMC,Vandura,2000
11200,GMC,Vandura,2000
11201,GMC,Vandura,2000
11202,GMC,Vandura,2000
11203,GMC,Vandura,2000
11204,Nissan,Van,2000
11205,Nissan,Van,2000
11206,Aston Martin,Vanquish,296295
11207,Aston Martin,Vanquish,278295
11208,Aston Martin,Vanquish,301695
11209,Aston Martin,Vanquish,283695
11210,Aston Martin,Vanquish,287650
11211,Aston Martin,Vanquish,305650
11212,Aston Martin,Vanquish,302695
11213,Aston Martin,Vanquish,320695
11214,Mitsubishi,Vanwagon,2000
11215,Mitsubishi,Vanwagon,2000
11216,Hyundai,Veloster,23300
11217,Hyundai,Veloster,19050
11218,Hyundai,Veloster,21650
11219,Hyundai,Veloster,21650
11220,Hyundai,Veloster,22300
11221,Hyundai,Veloster,22300
11222,Hyundai,Veloster,17800
11223,Hyundai,Veloster,17800
11224,Hyundai,Veloster,19050
